Code,Country,Year,Series,Value
694,Sierra Leone,2021,Threatened Species: Total (number),259.00
702,Singapore,2004,Threatened Species: Vertebrates (number),30.00
702,Singapore,2010,Threatened Species: Vertebrates (number),58.00
702,Singapore,2015,Threatened Species: Vertebrates (number),56.00
702,Singapore,2018,Threatened Species: Vertebrates (number),67.00
702,Singapore,2019,Threatened Species: Vertebrates (number),77.00
702,Singapore,2020,Threatened Species: Vertebrates (number),83.00
702,Singapore,2021,Threatened Species: Vertebrates (number),107.00
702,Singapore,2004,Threatened Species: Invertebrates (number),1.00
702,Singapore,2010,Threatened Species: Invertebrates (number),162.00
702,Singapore,2015,Threatened Species: Invertebrates (number),173.00
702,Singapore,2018,Threatened Species: Invertebrates (number),173.00
702,Singapore,2019,Threatened Species: Invertebrates (number),173.00
702,Singapore,2020,Threatened Species: Invertebrates (number),177.00
702,Singapore,2021,Threatened Species: Invertebrates (number),177.00
702,Singapore,2004,Threatened Species: Plants (number),54.00
702,Singapore,2010,Threatened Species: Plants (number),57.00
702,Singapore,2015,Threatened Species: Plants (number),58.00
702,Singapore,2018,Threatened Species: Plants (number),60.00
702,Singapore,2019,Threatened Species: Plants (number),62.00
702,Singapore,2020,Threatened Species: Plants (number),66.00
702,Singapore,2021,Threatened Species: Plants (number),66.00
702,Singapore,2004,Threatened Species: Total (number),85.00
702,Singapore,2010,Threatened Species: Total (number),277.00
702,Singapore,2015,Threatened Species: Total (number),287.00
702,Singapore,2018,Threatened Species: Total (number),300.00
702,Singapore,2019,Threatened Species: Total (number),312.00
702,Singapore,2020,Threatened Species: Total (number),326.00
702,Singapore,2021,Threatened Species: Total (number),350.00
703,Slovakia,2004,Threatened Species: Vertebrates (number),27.00
703,Slovakia,2010,Threatened Species: Vertebrates (number),15.00
703,Slovakia,2015,Threatened Species: Vertebrates (number),16.00
703,Slovakia,2018,Threatened Species: Vertebrates (number),21.00
703,Slovakia,2019,Threatened Species: Vertebrates (number),21.00
703,Slovakia,2020,Threatened Species: Vertebrates (number),21.00
703,Slovakia,2021,Threatened Species: Vertebrates (number),22.00
703,Slovakia,2004,Threatened Species: Invertebrates (number),19.00
703,Slovakia,2010,Threatened Species: Invertebrates (number),17.00
703,Slovakia,2015,Threatened Species: Invertebrates (number),22.00
703,Slovakia,2018,Threatened Species: Invertebrates (number),32.00
703,Slovakia,2019,Threatened Species: Invertebrates (number),32.00
703,Slovakia,2020,Threatened Species: Invertebrates (number),32.00
703,Slovakia,2021,Threatened Species: Invertebrates (number),31.00
703,Slovakia,2004,Threatened Species: Plants (number),2.00
703,Slovakia,2010,Threatened Species: Plants (number),2.00
703,Slovakia,2015,Threatened Species: Plants (number),7.00
703,Slovakia,2018,Threatened Species: Plants (number),28.00
703,Slovakia,2019,Threatened Species: Plants (number),54.00
703,Slovakia,2020,Threatened Species: Plants (number),63.00
703,Slovakia,2021,Threatened Species: Plants (number),64.00
703,Slovakia,2004,Threatened Species: Total (number),48.00
703,Slovakia,2010,Threatened Species: Total (number),34.00
703,Slovakia,2015,Threatened Species: Total (number),45.00
703,Slovakia,2018,Threatened Species: Total (number),81.00
703,Slovakia,2019,Threatened Species: Total (number),107.00
703,Slovakia,2020,Threatened Species: Total (number),116.00
703,Slovakia,2021,Threatened Species: Total (number),117.00
704,Viet Nam,2004,Threatened Species: Vertebrates (number),144.00
704,Viet Nam,2010,Threatened Species: Vertebrates (number),186.00
704,Viet Nam,2015,Threatened Species: Vertebrates (number),239.00
704,Viet Nam,2018,Threatened Species: Vertebrates (number),278.00
704,Viet Nam,2019,Threatened Species: Vertebrates (number),310.00
704,Viet Nam,2020,Threatened Species: Vertebrates (number),322.00
704,Viet Nam,2021,Threatened Species: Vertebrates (number),357.00
704,Viet Nam,2004,Threatened Species: Invertebrates (number),0.00
704,Viet Nam,2010,Threatened Species: Invertebrates (number),92.00
704,Viet Nam,2015,Threatened Species: Invertebrates (number),127.00
704,Viet Nam,2018,Threatened Species: Invertebrates (number),152.00
704,Viet Nam,2019,Threatened Species: Invertebrates (number),154.00
704,Viet Nam,2020,Threatened Species: Invertebrates (number),156.00
704,Viet Nam,2021,Threatened Species: Invertebrates (number),156.00
704,Viet Nam,2004,Threatened Species: Plants (number),145.00
704,Viet Nam,2010,Threatened Species: Plants (number),146.00
704,Viet Nam,2015,Threatened Species: Plants (number),199.00
704,Viet Nam,2018,Threatened Species: Plants (number),231.00
704,Viet Nam,2019,Threatened Species: Plants (number),236.00
704,Viet Nam,2020,Threatened Species: Plants (number),260.00
704,Viet Nam,2021,Threatened Species: Plants (number),290.00
704,Viet Nam,2004,Threatened Species: Total (number),289.00
704,Viet Nam,2010,Threatened Species: Total (number),424.00
704,Viet Nam,2015,Threatened Species: Total (number),565.00
704,Viet Nam,2018,Threatened Species: Total (number),661.00
704,Viet Nam,2019,Threatened Species: Total (number),700.00
704,Viet Nam,2020,Threatened Species: Total (number),738.00
704,Viet Nam,2021,Threatened Species: Total (number),803.00
705,Slovenia,2004,Threatened Species: Vertebrates (number),32.00
705,Slovenia,2010,Threatened Species: Vertebrates (number),36.00
705,Slovenia,2015,Threatened Species: Vertebrates (number),42.00
705,Slovenia,2018,Threatened Species: Vertebrates (number),53.00
705,Slovenia,2019,Threatened Species: Vertebrates (number),53.00
705,Slovenia,2020,Threatened Species: Vertebrates (number),58.00
705,Slovenia,2021,Threatened Species: Vertebrates (number),65.00
705,Slovenia,2004,Threatened Species: Invertebrates (number),42.00
705,Slovenia,2010,Threatened Species: Invertebrates (number),59.00
705,Slovenia,2015,Threatened Species: Invertebrates (number),76.00
705,Slovenia,2018,Threatened Species: Invertebrates (number),83.00
705,Slovenia,2019,Threatened Species: Invertebrates (number),83.00
705,Slovenia,2020,Threatened Species: Invertebrates (number),84.00
705,Slovenia,2021,Threatened Species: Invertebrates (number),84.00
705,Slovenia,2004,Threatened Species: Plants (number),0.00
705,Slovenia,2010,Threatened Species: Plants (number),0.00
705,Slovenia,2015,Threatened Species: Plants (number),7.00
705,Slovenia,2018,Threatened Species: Plants (number),11.00
705,Slovenia,2019,Threatened Species: Plants (number),26.00
705,Slovenia,2020,Threatened Species: Plants (number),33.00
705,Slovenia,2021,Threatened Species: Plants (number),33.00
705,Slovenia,2004,Threatened Species: Total (number),74.00
705,Slovenia,2010,Threatened Species: Total (number),95.00
705,Slovenia,2015,Threatened Species: Total (number),125.00
705,Slovenia,2018,Threatened Species: Total (number),147.00
705,Slovenia,2019,Threatened Species: Total (number),162.00
705,Slovenia,2020,Threatened Species: Total (number),175.00
705,Slovenia,2021,Threatened Species: Total (number),182.00
706,Somalia,2004,Threatened Species: Vertebrates (number),46.00
706,Somalia,2010,Threatened Species: Vertebrates (number),56.00
706,Somalia,2015,Threatened Species: Vertebrates (number),60.00
706,Somalia,2018,Threatened Species: Vertebrates (number),71.00
706,Somalia,2019,Threatened Species: Vertebrates (number),76.00
706,Somalia,2020,Threatened Species: Vertebrates (number),84.00
706,Somalia,2021,Threatened Species: Vertebrates (number),99.00
706,Somalia,2004,Threatened Species: Invertebrates (number),1.00
706,Somalia,2010,Threatened Species: Invertebrates (number),51.00
706,Somalia,2015,Threatened Species: Invertebrates (number),62.00
706,Somalia,2018,Threatened Species: Invertebrates (number),62.00
706,Somalia,2019,Threatened Species: Invertebrates (number),62.00
706,Somalia,2020,Threatened Species: Invertebrates (number),62.00
706,Somalia,2021,Threatened Species: Invertebrates (number),62.00
706,Somalia,2004,Threatened Species: Plants (number),17.00
706,Somalia,2010,Threatened Species: Plants (number),21.00
706,Somalia,2015,Threatened Species: Plants (number),43.00
706,Somalia,2018,Threatened Species: Plants (number),46.00
706,Somalia,2019,Threatened Species: Plants (number),49.00
706,Somalia,2020,Threatened Species: Plants (number),53.00
706,Somalia,2021,Threatened Species: Plants (number),56.00
706,Somalia,2004,Threatened Species: Total (number),64.00
706,Somalia,2010,Threatened Species: Total (number),128.00
706,Somalia,2015,Threatened Species: Total (number),165.00
706,Somalia,2018,Threatened Species: Total (number),179.00
706,Somalia,2019,Threatened Species: Total (number),187.00
706,Somalia,2020,Threatened Species: Total (number),199.00
706,Somalia,2021,Threatened Species: Total (number),217.00
710,South Africa,2004,Threatened Species: Vertebrates (number),155.00
710,South Africa,2010,Threatened Species: Vertebrates (number),185.00
710,South Africa,2015,Threatened Species: Vertebrates (number),209.00
710,South Africa,2018,Threatened Species: Vertebrates (number),248.00
710,South Africa,2019,Threatened Species: Vertebrates (number),242.00
710,South Africa,2020,Threatened Species: Vertebrates (number),247.00
710,South Africa,2021,Threatened Species: Vertebrates (number),271.00
710,South Africa,2004,Threatened Species: Invertebrates (number),127.00
710,South Africa,2010,Threatened Species: Invertebrates (number),159.00
710,South Africa,2015,Threatened Species: Invertebrates (number),202.00
710,South Africa,2018,Threatened Species: Invertebrates (number),208.00
710,South Africa,2019,Threatened Species: Invertebrates (number),208.00
710,South Africa,2020,Threatened Species: Invertebrates (number),196.00
710,South Africa,2021,Threatened Species: Invertebrates (number),207.00
710,South Africa,2004,Threatened Species: Plants (number),75.00
710,South Africa,2010,Threatened Species: Plants (number),97.00
710,South Africa,2015,Threatened Species: Plants (number),116.00
710,South Africa,2018,Threatened Species: Plants (number),151.00
710,South Africa,2019,Threatened Species: Plants (number),153.00
710,South Africa,2020,Threatened Species: Plants (number),154.00
710,South Africa,2021,Threatened Species: Plants (number),314.00
710,South Africa,2004,Threatened Species: Total (number),357.00
710,South Africa,2010,Threatened Species: Total (number),441.00
710,South Africa,2015,Threatened Species: Total (number),527.00
710,South Africa,2018,Threatened Species: Total (number),607.00
710,South Africa,2019,Threatened Species: Total (number),603.00
710,South Africa,2020,Threatened Species: Total (number),597.00
710,South Africa,2021,Threatened Species: Total (number),792.00
716,Zimbabwe,2004,Threatened Species: Vertebrates (number),24.00
716,Zimbabwe,2010,Threatened Species: Vertebrates (number),34.00
716,Zimbabwe,2015,Threatened Species: Vertebrates (number),38.00
716,Zimbabwe,2018,Threatened Species: Vertebrates (number),42.00
716,Zimbabwe,2019,Threatened Species: Vertebrates (number),43.00
716,Zimbabwe,2020,Threatened Species: Vertebrates (number),43.00
716,Zimbabwe,2021,Threatened Species: Vertebrates (number),43.00
716,Zimbabwe,2004,Threatened Species: Invertebrates (number),2.00
716,Zimbabwe,2010,Threatened Species: Invertebrates (number),5.00
716,Zimbabwe,2015,Threatened Species: Invertebrates (number),5.00
716,Zimbabwe,2018,Threatened Species: Invertebrates (number),7.00
716,Zimbabwe,2019,Threatened Species: Invertebrates (number),8.00
716,Zimbabwe,2020,Threatened Species: Invertebrates (number),8.00
716,Zimbabwe,2021,Threatened Species: Invertebrates (number),8.00
716,Zimbabwe,2004,Threatened Species: Plants (number),17.00
716,Zimbabwe,2010,Threatened Species: Plants (number),16.00
716,Zimbabwe,2015,Threatened Species: Plants (number),17.00
716,Zimbabwe,2018,Threatened Species: Plants (number),46.00
716,Zimbabwe,2019,Threatened Species: Plants (number),52.00
716,Zimbabwe,2020,Threatened Species: Plants (number),71.00
716,Zimbabwe,2021,Threatened Species: Plants (number),73.00
716,Zimbabwe,2004,Threatened Species: Total (number),43.00
716,Zimbabwe,2010,Threatened Species: Total (number),55.00
716,Zimbabwe,2015,Threatened Species: Total (number),60.00
716,Zimbabwe,2018,Threatened Species: Total (number),95.00
716,Zimbabwe,2019,Threatened Species: Total (number),103.00
716,Zimbabwe,2020,Threatened Species: Total (number),122.00
716,Zimbabwe,2021,Threatened Species: Total (number),124.00
724,Spain,2004,Threatened Species: Vertebrates (number),76.00
724,Spain,2010,Threatened Species: Vertebrates (number),118.00
724,Spain,2015,Threatened Species: Vertebrates (number),123.00
724,Spain,2018,Threatened Species: Vertebrates (number),142.00
724,Spain,2019,Threatened Species: Vertebrates (number),142.00
724,Spain,2020,Threatened Species: Vertebrates (number),143.00
724,Spain,2021,Threatened Species: Vertebrates (number),158.00
724,Spain,2004,Threatened Species: Invertebrates (number),63.00
724,Spain,2010,Threatened Species: Invertebrates (number),67.00
724,Spain,2015,Threatened Species: Invertebrates (number),215.00
724,Spain,2018,Threatened Species: Invertebrates (number),288.00
724,Spain,2019,Threatened Species: Invertebrates (number),288.00
724,Spain,2020,Threatened Species: Invertebrates (number),290.00
724,Spain,2021,Threatened Species: Invertebrates (number),294.00
724,Spain,2004,Threatened Species: Plants (number),14.00
724,Spain,2010,Threatened Species: Plants (number),55.00
724,Spain,2015,Threatened Species: Plants (number),213.00
724,Spain,2018,Threatened Species: Plants (number),251.00
724,Spain,2019,Threatened Species: Plants (number),306.00
724,Spain,2020,Threatened Species: Plants (number),319.00
724,Spain,2021,Threatened Species: Plants (number),325.00
724,Spain,2004,Threatened Species: Total (number),153.00
724,Spain,2010,Threatened Species: Total (number),240.00
724,Spain,2015,Threatened Species: Total (number),551.00
724,Spain,2018,Threatened Species: Total (number),681.00
724,Spain,2019,Threatened Species: Total (number),736.00
724,Spain,2020,Threatened Species: Total (number),752.00
724,Spain,2021,Threatened Species: Total (number),777.00
728,South Sudan,2015,Threatened Species: Vertebrates (number),26.00
728,South Sudan,2018,Threatened Species: Vertebrates (number),36.00
728,South Sudan,2019,Threatened Species: Vertebrates (number),39.00
728,South Sudan,2020,Threatened Species: Vertebrates (number),42.00
728,South Sudan,2021,Threatened Species: Vertebrates (number),43.00
728,South Sudan,2015,Threatened Species: Invertebrates (number),0.00
728,South Sudan,2018,Threatened Species: Invertebrates (number),1.00
728,South Sudan,2019,Threatened Species: Invertebrates (number),1.00
